station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
34th_ave_e_howell_st,34th Ave & E Howell St,47.617475,-122.289181,0.19741142784729512,0.03807652727102629,0.41044061302681994,0,408.0,7555.816529741486,2405.091099607617,2841.0060694208155,0.8465631684123551
34th_ave_e_marion_st,34th Ave & E Marion St,47.610516,-122.289474,0.15027363228523533,0.01094583216390682,0.26580459770114945,0,118.0,7286.612972920617,2319.4009460756943,2841.0060694208155,0.8164012639890422
34th_ave_e_olive_st,34th Ave & E Olive St,47.6164975,-122.2892035,0.19791753437135642,0.03807652727102629,0.41235632183908044,0,408.0,7578.730178920783,2412.384740669934,2841.0060694208155,0.8491304424287054
34th_ave_e_pike_st,34th Ave & E Pike St,47.614422,-122.289162,0.16692058873692475,0.019178594817101692,0.3227969348659004,0,206.0,7382.621505142797,2349.9614110400094,2841.0060694208155,0.8271581804536893
34th_ave_e_pine_st,34th Ave & E Pine St,47.614986,-122.289337,0.1693782330007148,0.01880437833286556,0.3314176245210728,0,202.0,7525.0330089542385,2395.292400609492,2841.0060694208155,0.8431141441024131
34th_ave_e_union_st,34th Ave & E Union St,47.6127585,-122.2894135,0.20061906328045012,0.04050893441856114,0.4200191570881226,1,434.0,7400.599584858843,2355.684011548227,2841.0060694208155,0.8291724670720153
34th_ave_w_w_armour_st,34th Ave W & W Armour St,47.6450045,-122.40095099999999,0.14371146283792455,0.018523715969688465,0.24760536398467434,0,199.0,6406.953321140255,2039.3965824370143,2841.0060694208155,0.7178430924129556
34th_ave_w_w_barrett_st,34th Ave W & W Barrett St,47.646840999999995,-122.4009325,0.13981766029985632,0.018523715969688465,0.23227969348659003,0,199.0,6230.663901642584,1983.281917381304,2841.0060694208155,0.6980914045655763
34th_ave_w_w_bertona_st,34th Ave W & W Bertona St,47.6504515,-122.400921,0.13222221398955844,0.018523715969688465,0.20689655172413793,0,199.0,5886.784927868935,1873.8218403784151,2841.0060694208155,0.6595627726907404
34th_ave_w_w_dravus_st,34th Ave W & W Dravus St,47.648643500000006,-122.400925,0.13499470607369568,0.018523715969688465,0.2136015325670498,0,199.0,6012.30773373698,1913.7769904277425,2841.0060694208155,0.6736265054223896
34th_ave_w_w_elmore_st,34th Ave W & W Elmore St,47.65773,-122.400898,0.11938124742436891,0.018523715969688465,0.16091954022988506,0,199.0,5305.418379505309,1688.767120537726,2841.0060694208155,0.5944257348531494
34th_ave_w_w_emerson_st,34th Ave W & W Emerson St,47.6540205,-122.4009055,0.12602502056655138,0.018523715969688465,0.18486590038314177,0,199.0,5606.21095926736,1784.5123723667132,2841.0060694208155,0.6281269130588357
34th_ave_w_w_government_way,34th Ave W & W Government Way,47.65873,-122.401001,0.10421317185064552,0.0091683038637852,0.11494252873563218,0,99.0,5342.3156060451765,1700.511872518129,2841.0060694208155,0.5985597464298291
34th_ave_w_w_mcgraw_st,34th Ave W & W Mcgraw St,47.6398775,-122.4009975,0.1521989128442492,0.027692019833473663,0.27298850574712646,0,297.0,5956.761779321579,1896.096163999806,2841.0060694208155,0.6674030669657652
34th_ave_w_w_raye_st,34th Ave W & W Raye St,47.643023,-122.40096700000001,0.1457952705096673,0.018523715969688465,0.2533524904214559,0,199.0,6501.296380708594,2069.426910990443,2841.0060694208155,0.7284134072308859
34th_ave_w_w_ruffner_st,34th Ave W & W Ruffner St,47.652246500000004,-122.400913,0.12952465111597072,0.018523715969688465,0.19588122605363983,0,199.0,5764.654494085004,1834.9465159010751,2841.0060694208155,0.6458791255856621
34th_ave_w_w_thurman_st,34th Ave W & W Thurman St,47.655844,-122.400898,0.12113507730074623,0.018523715969688465,0.16810344827586207,0,199.0,5384.821905436959,1714.0420478396213,2841.0060694208155,0.6033222055696122
35th_ave_ne_ne_100th_st,35th Ave NE & NE 100th St,47.701204000000004,-122.2907145,0.19023380377552776,0.03929273084479371,0.3912835249042146,0,421.0,7133.760586066397,2270.7465202132066,2841.0060694208155,0.7992754906983126
35th_ave_ne_ne_105th_st,35th Ave NE & NE 105th St,47.7047935,-122.290863,0.1884236618242265,0.03929273084479371,0.38362068965517243,0,421.0,7051.807566958862,2244.6600640286692,2841.0060694208155,0.7900933715661786
35th_ave_ne_ne_110th_st,35th Ave NE & NE 110th St,47.70837,-122.29076,0.19459108301382974,0.03929273084479371,0.40229885057471265,0,421.0,7331.03361673492,2333.5404761524355,2841.0060694208155,0.8213782086809005
35th_ave_ne_ne_115th_st,35th Ave NE & NE 115th St,47.711937000000006,-122.290661,0.20450780837426452,0.03929273084479371,0.4315134099616858,0,421.0,7780.007014850835,2476.4531474062624,2841.0060694208155,0.8716817517785617
35th_ave_ne_ne_120th_st,35th Ave NE & NE 120th St,47.715520999999995,-122.2915035,0.21203746304999627,0.03929273084479371,0.4492337164750958,0,421.0,8120.907314448774,2584.9650829713023,2841.0060694208155,0.9098766492597774
35th_ave_ne_ne_123rd_st,35th Ave NE & NE 123rd St,47.7173215,-122.29136650000001,0.2110811168686002,0.03929273084479371,0.44588122605363983,0,421.0,8077.609352749675,2571.182913710872,2841.0060694208155,0.9050254912813505
35th_ave_ne_ne_55th_st,35th Ave NE & NE 55th St,47.668780999999996,-122.290203,0.28194904594566444,0.039105622602675645,0.6360153256704981,0,419.0,11323.66458917395,3604.434386563381,2841.0060694208155,1.2687175945731797
35th_ave_ne_ne_60th_st,35th Ave NE & NE 60th St,47.6721575,-122.290234,0.2851521319371397,0.039105622602675645,0.6422413793103449,0,419.0,11468.682258795798,3650.5949444753496,2841.0060694208155,1.2849655563106845
35th_ave_ne_ne_65th_st,35th Ave NE & NE 65th St,47.675762000000006,-122.2902755,0.28171733025077933,0.039105622602675645,0.6355363984674329,0,419.0,11313.17380928965,3601.0950676124303,2841.0060694208155,1.2675421944264171
35th_ave_ne_ne_68th_st,35th Ave NE & NE 68th St,47.677545499999994,-122.2903255,0.27936204095767714,0.039105622602675645,0.6283524904214559,0,419.0,11206.539592949533,3567.15234234591,2841.0060694208155,1.2555947629753326
35th_ave_ne_ne_70th_st,35th Ave NE & NE 70th St,47.679325,-122.2903785,0.2762927993415432,0.039105622602675645,0.6235632183908046,0,419.0,11067.58164181656,3522.9206527364404,2841.0060694208155,1.2400257397037677
35th_ave_ne_ne_75th_st,35th Ave NE & NE 75th St,47.6830425,-122.29047750000001,0.265144339866765,0.039105622602675645,0.6015325670498084,0,419.0,10562.842269471039,3362.2571205726595,2841.0060694208155,1.1834741068533194
35th_ave_ne_ne_80th_st,35th Ave NE & NE 80th St,47.686932,-122.290497,0.21819293468271847,0.019552811301337823,0.46839080459770116,0,210.0,9648.069553403995,3071.075921437322,2841.0060694208155,1.0809818234789657
35th_ave_ne_ne_81st_st,35th Ave NE & NE 81st St,47.687199,-122.290718,0.21741090104798327,0.019459257180278793,0.46360153256704983,0,209.0,9639.226825399901,3068.2611936927847,2841.0060694208155,1.0799910731335745
35th_ave_ne_ne_85th_st,35th Ave NE & NE 85th St,47.6902175,-122.29071400000001,0.2314016987014464,0.039105622602675645,0.5062260536398467,0,419.0,9035.16577196089,2875.9825885245523,2841.0060694208155,1.0123113144601157
35th_ave_ne_ne_89th_st,35th Ave NE & NE 89th St,47.69334,-122.290543,0.19155654186325793,0.019552811301337823,0.3946360153256705,0,210.0,8442.123904710617,2687.2114992578954,2841.0060694208155,0.9458661592390496
35th_ave_ne_ne_90th_st,35th Ave NE & NE 90th St,47.693596,-122.290733,0.19069002604116436,0.019459257180278793,0.3922413793103448,0,209.0,8429.45629970732,2683.1792753510745,2841.0060694208155,0.9444468648735
35th_ave_ne_ne_92nd_st,35th Ave NE & NE 92nd St,47.695438,-122.290695,0.18071602337024073,0.019459257180278793,0.36398467432950193,0,209.0,7977.8897079926655,2539.4411649379804,2841.0060694208155,0.8938527771099363
35th_ave_ne_ne_93rd_st,35th Ave NE & NE 93rd St,47.696213,-122.290474,0.1760425587185485,0.019552811301337823,0.3505747126436782,0,210.0,7739.738240327563,2463.635198370999,2841.0060694208155,0.8671699877336941
35th_ave_ne_ne_94th_st,35th Ave NE & NE 94th St,47.696632,-122.290695,0.17447275194977438,0.019459257180278793,0.3486590038314176,0,209.0,7695.229587526865,2449.4676541638146,2841.0060694208155,0.8621831824045267
35th_ave_ne_ne_95th_st,35th Ave NE & NE 95th St,47.697701,-122.290474,0.1705135227774261,0.01973991954345589,0.33477011494252873,0,212.0,7435.372007709577,2366.7524175081785,2841.0060694208155,0.8330684129762098
35th_ave_ne_ne_97th_st,35th Ave NE & NE 97th St,47.699315999999996,-122.290615,0.19266342509380757,0.03929273084479371,0.3975095785440613,0,421.0,7243.760137304865,2305.7604648481915,2841.0060694208155,0.8115999784957367
35th_ave_sw_37th_ave_sw,35th Ave SW & 37th Ave SW,47.499927,-122.376083,0.06275568624578148,0.002058190663298718,0.035919540229885055,0,23.0,3718.164223533456,1183.5284308055768,2841.0060694208155,0.4165877868211869
35th_ave_sw_sw_100th_st,35th Ave SW & SW 100th St,47.513985,-122.376312,0.1368268971588093,0.0007484329684722612,0.21839080459770116,0,9.0,7272.289973712582,2314.841793827974,2841.0060694208155,0.8147964971788644
35th_ave_sw_sw_102nd_st,35th Ave SW & SW 102nd St,47.512127,-122.376053,0.12771802547030225,0.0007484329684722612,0.18917624521072796,0,9.0,6859.891633903001,2183.571325220802,2841.0060694208155,0.768590869524597
35th_ave_sw_sw_104th_st,35th Ave SW & SW 104th St,47.510208,-122.375793,0.11800195806218777,0.0007484329684722612,0.15613026819923373,0,9.0,6420.002896240792,2043.550391202013,2841.0060694208155,0.7193051831876669
35th_ave_sw_sw_106th_st,35th Ave SW & SW 106th St,47.508423,-122.375824,0.11114908949513315,0.0007484329684722612,0.13793103448275862,0,9.0,6109.74365485172,1944.7918073879882,2841.0060694208155,0.6845433483302854
35th_ave_sw_sw_108th_st,35th Ave SW & SW 108th St,47.50634,-122.375908,0.1072218312851302,0.002058190663298718,0.12547892720306514,0,23.0,5731.340500360013,1824.3423423501456,2841.0060694208155,0.6421465839114053
35th_ave_sw_sw_110th_st,35th Ave SW & SW 110th St,47.50457,-122.375977,0.09627684992665934,0.002058190663298718,0.09722222222222222,0,23.0,5235.813469588982,1666.6111895844272,2841.0060694208155,0.5866271133747323
35th_ave_sw_sw_112th_st,35th Ave SW & SW 112th St,47.502644,-122.376045,0.08270686789537461,0.002058190663298718,0.06752873563218391,0,23.0,4621.441212264443,1471.0504262809743,2841.0060694208155,0.5177920744748256
35th_ave_sw_sw_114th_st,35th Ave SW & SW 114th St,47.50124,-122.376053,0.0724556037059585,0.002058190663298718,0.05028735632183908,0,23.0,4157.3217826320415,1323.316623458999,2841.0060694208155,0.46579155099403863
35th_ave_sw_sw_98th_st,35th Ave SW & SW 98th St,47.51564,-122.376534,0.1444980912070722,0.0007484329684722612,0.2514367816091954,0,9.0,7619.5983778755635,2425.393492427767,2841.0060694208155,0.8537093667393052
35th_ave_sw_sw_avalon_way,35th Ave SW & SW Avalon Way,47.5635355,-122.376202,0.25654604095662786,0.1266722799139302,0.5732758620689655,1,1355.0,9162.32073481346,2916.457270277858,2841.0060694208155,1.0265579161090719
35th_ave_sw_sw_barton_st,35th Ave SW & SW Barton St,47.5210625,-122.3767665,0.22203886519803281,0.039854055571147906,0.4794061302681992,0,427.0,8491.276433864807,2702.8572352186106,2841.0060694208155,0.9513732703040763
35th_ave_sw_sw_cambridge_st,35th Ave SW & SW Cambridge St,47.519268,-122.376793,0.17949860152211333,0.015062213490504257,0.3596743295019157,0,162.0,8216.80045822106,2615.488818651265,2841.0060694208155,0.9206206374576574
35th_ave_sw_sw_dawson_st,35th Ave SW & SW Dawson St,47.555559,-122.37627,0.29437553356465995,0.028721115165123025,0.6604406130268199,0,308.0,12295.707766642565,3913.8453397491458,2841.0060694208155,1.3776265323315715
35th_ave_sw_sw_edmunds_st,35th Ave SW & SW Edmunds St,47.5590785,-122.37624,0.2661422781551108,0.028721115165123025,0.6029693486590039,0,308.0,11017.465185510513,3506.968089233728,2841.0060694208155,1.2344106290306798
35th_ave_sw_sw_elmgrove_st,35th Ave SW & SW Elmgrove St,47.530139500000004,-122.3766445,0.2176449968826952,0.029469548133595286,0.4650383141762452,0,316.0,8776.898901326846,2793.7736903279856,2841.0060694208155,0.983374770085423
35th_ave_sw_sw_findlay_st,35th Ave SW & SW Findlay St,47.5519545,-122.376308,0.3122986290101561,0.028721115165123025,0.6910919540229885,0,308.0,13107.164449614324,4172.140024148963,2841.0060694208155,1.4685431576707333
35th_ave_sw_sw_henderson_st,35th Ave SW & SW Henderson St,47.523014,-122.3766975,0.2273212883890641,0.039854055571147906,0.4904214559386973,0,427.0,8730.434765285981,2778.9836964731903,2841.0060694208155,0.9781688699594121
35th_ave_sw_sw_holden_st,35th Ave SW & SW Holden St,47.534084,-122.376518,0.20222919853212812,0.014594442885209093,0.42432950191570884,0,157.0,9291.712569781768,2957.643970539732,2841.0060694208155,1.041055139717704
35th_ave_sw_sw_holly_st,35th Ave SW & SW Holly St,47.5428735,-122.3764915,0.2886850758331399,0.029469548133595286,0.649904214559387,0,316.0,11993.193039718284,3817.5519114529575,2841.0060694208155,1.343732402596108
35th_ave_sw_sw_hudson_st,35th Ave SW & SW Hudson St,47.557253,-122.376255,0.2810341333428023,0.028721115165123025,0.6340996168582376,0,308.0,11691.684404542595,3721.578732106754,2841.0060694208155,1.309950996643051
35th_ave_sw_sw_ida_st,35th Ave SW & SW Ida St,47.533905,-122.376724,0.20115377934638035,0.014781551127327158,0.4224137931034483,0,159.0,9225.620083346575,2936.606078704942,2841.0060694208155,1.0336500545750738
35th_ave_sw_sw_kenyon_st,35th Ave SW & SW Kenyon St,47.531889,-122.376637,0.221328419897301,0.029469548133595286,0.47701149425287354,0,316.0,8943.663522455106,2846.8565178988056,2841.0060694208155,1.002059287567514
35th_ave_sw_sw_morgan_st,35th Ave SW & SW Morgan St,47.54464,-122.3764535,0.30465474745547066,0.029469548133595286,0.6776819923371648,0,316.0,12716.209708474635,4047.6952649937753,2841.0060694208155,1.4247400977284652
35th_ave_sw_sw_myrtle_st,35th Ave SW & SW Myrtle St,47.539221,-122.3765755,0.26150932279497924,0.029469548133595286,0.585727969348659,0,316.0,10762.828202089366,3425.9146200227583,2841.0060694208155,1.2058807817757269
35th_ave_sw_sw_raymond_st,35th Ave SW & SW Raymond St,47.5481185,-122.37637699999999,0.32120130637717687,0.028721115165123025,0.7064176245210728,0,308.0,13510.227473397179,4300.438969374178,2841.0060694208155,1.5137028447992338
35th_ave_sw_sw_roxbury_st,35th Ave SW & SW Roxbury St,47.517292,-122.376839,0.21496283884010525,0.04359622041350922,0.45881226053639845,1,467.0,7907.112374700027,2516.9120400332085,2841.0060694208155,0.8859227958447555
35th_ave_sw_sw_thistle_st,35th Ave SW & SW Thistle St,47.5282725,-122.376637,0.2204290464772624,0.029469548133595286,0.47413793103448276,0,316.0,8902.94496608761,2833.8953988558997,2841.0060694208155,0.9974971294002319
35th_ave_sw_sw_trenton_st,35th Ave SW & SW Trenton St,47.5246525,-122.376652,0.1944331865648428,0.015062213490504257,0.4013409961685824,0,162.0,8892.95424411066,2830.7152532805226,2841.0060694208155,0.9963777563691052
35th_ave_sw_sw_webster_st,35th Ave SW & SW Webster St,47.535509000000005,-122.37660600000001,0.2351366861991336,0.029469548133595286,0.5162835249042146,0,316.0,9568.823947725923,3045.8512617133692,2841.0060694208155,1.0721030463459427
35th_ave_w_w_mcgraw_st,35th Ave W & W Mcgraw St,47.639343,-122.402267,0.10694321657989247,0.008981195621667135,0.12452107279693486,0,97.0,5479.656296085982,1744.2287719334208,2841.0060694208155,0.6139475697385643
36th_ave_s_s_day_st,36th Ave S & S Day St,47.588829,-122.28672,0.09868079570061543,0.013471793432500701,0.10201149425287356,0,145.0,4750.181243654099,1512.0296510199134,2841.0060694208155,0.5322162691923304
38th_ave_s_s_myrtle_st,38th Ave S & S Myrtle St,47.538601,-122.284615,0.29244505078558974,0.023856300870053325,0.6580459770114943,0,256.0,12494.091342674748,3976.992793256684,2841.0060694208155,1.3998536772107133
39th_ave_s_s_barton_st,39th Ave S & S Barton St,47.52158,-122.283829,0.14020022148028635,0.04050893441856114,0.23467432950191572,1,434.0,4665.175165274212,1484.9713758858813,2841.0060694208155,0.5226920814669771
39th_ave_s_s_cambridge_st,39th Ave S & S Cambridge St,47.518457,-122.283665,0.13739200046144404,0.04050893441856114,0.22126436781609196,1,434.0,4538.034754739046,1444.5013262790721,2841.0060694208155,0.5084471102779294
39th_ave_sw_marine_view_dr_sw,39th Ave SW & Marine View Dr SW,47.506519,-122.381599,0.08839254219273093,0.002058190663298718,0.07902298850574713,0,23.0,4878.856479611573,1552.9882507322095,2841.0060694208155,0.5466332041482794
3rd_ave_bell_st,3rd Ave & Bell St,47.61471,-122.344803,0.7757437051667657,0.3218261764430723,0.9497126436781609,1,3441.0,32622.864041410503,10384.180140010654,2841.0060694208155,3.6551066369695
3rd_ave_cedar_st,3rd Ave & Cedar St,47.616776,-122.34845,0.7238613306267732,0.12816914585087474,0.9353448275862069,1,1371.0,30316.05767769464,9649.900868928215,2841.0060694208155,3.396649156365759
3rd_ave_cherry_st,3rd Ave & Cherry St,47.60358,-122.332275,0.5146111677328169,0.11422958181307886,0.8639846743295019,1,1222.0,20871.701662539428,6643.66898066496,2841.0060694208155,2.3384916534231053
3rd_ave_columbia_st,3rd Ave & Columbia St,47.604179,-122.33270250000001,0.5345251833540006,0.24473758069042942,0.8706896551724138,1,2617.0,21707.345610224456,6909.662710542755,2841.0060694208155,2.4321182502617464
3rd_ave_james_st,3rd Ave & James St,47.60256025,-122.331251,0.49325384309849374,0.2444569183272523,0.8563218390804598,1,2614.0,19840.64403144291,6315.473143461699,2841.0060694208155,2.222970662202495
3rd_ave_madison_st,3rd Ave & Madison St,47.605541,-122.333832,0.5819246969150549,0.12854336233511085,0.896551724137931,1,1375.0,23888.13541197848,7603.82966412985,2841.0060694208155,2.6764566770813034
3rd_ave_marion_st,3rd Ave & Marion St,47.6049005,-122.33336600000001,0.5577553706446557,0.2051641874824586,0.882183908045977,1,2194.0,22764.573346562058,7246.188750966724,2841.0060694208155,2.5505713729235278
3rd_ave_pike_st,3rd Ave & Pike St,47.609501,-122.33761066666666,0.7483353025720684,0.4120123491439798,0.9434865900383141,1,4405.0,31376.470279501584,9987.44068351724,2841.0060694208155,3.51545911535252
3rd_ave_pine_st,3rd Ave & Pine St,47.611056999999995,-122.338956,0.8103415409292734,0.30751239592104035,0.9602490421455939,1,3288.0,34192.92283694417,10883.945376518835,2841.0060694208155,3.8310179952335344
3rd_ave_seneca_st,3rd Ave & Seneca St,47.606747,-122.33505650000001,0.6289384058138039,0.39330152493217324,0.9104406130268199,1,4205.0,25972.68409790491,8267.362119091662,2841.0060694208155,2.910012128477112
3rd_ave_union_st,3rd Ave & Union St,47.608470499999996,-122.336624,0.6989382200770601,0.3177097951164749,0.9310344827586207,1,3397.0,29147.37678232714,9277.898186138615,2841.0060694208155,3.265708681864964
3rd_ave_vine_st,3rd Ave & Vine St,47.616959,-122.34845,0.726491239463291,0.09046683506408457,0.935823754789272,1,968.0,30517.563084321304,9714.042031976966,2841.0060694208155,3.4192260750633765
3rd_ave_virginia_st,3rd Ave & Virginia St,47.6127165,-122.3414265,0.8128260572978164,0.5117410421929086,0.960727969348659,1,5471.0,34287.08817845095,10913.919135656317,2841.0060694208155,3.841568398296767
3rd_ave_s_s_main_st,3rd Ave S & S Main St,47.600239,-122.330376,0.40524807272270047,0.1825240901861727,0.8026819923371648,1,1952.0,15872.726657971836,5052.445815925435,2841.0060694208155,1.7784002189602703
3rd_ave_w_w_armour_st,3rd Ave W & W Armour St,47.645336,-122.360786,0.31310436523414814,0.025727383291233977,0.6934865900383141,0,276.0,13339.662805658965,4246.146549399451,2841.0060694208155,1.4945925653249645
3rd_ave_w_w_cremona_st,3rd Ave W & W Cremona St,47.64883,-122.360985,0.32026433805167837,0.0366732154551408,0.7054597701149425,0,393.0,13228.73673003821,4210.837682893794,2841.0060694208155,1.4821642685727316
3rd_ave_w_w_dravus_st,3rd Ave W & W Dravus St,47.649097,-122.360786,0.3113950231901917,0.025727383291233977,0.6896551724137931,0,276.0,13262.273437886472,4221.512748551953,2841.0060694208155,1.4859217634169208
3rd_ave_w_w_fulton_st,3rd Ave W & W Fulton St,47.64547,-122.361,0.3125965102488508,0.025727383291233977,0.6920498084291188,0,276.0,13316.669996015498,4238.8277107787935,2841.0060694208155,1.4920164220708427
3rd_ave_w_w_mcgraw_st,3rd Ave W & W Mcgraw St,47.639839,-122.361046,0.3353476096081669,0.025727383291233977,0.7308429118773946,0,276.0,14346.711468271935,4566.700094577324,2841.0060694208155,1.6074235615794792
3rd_ave_w_w_raye_st,3rd Ave W & W Raye St,47.6432455,-122.3609085,0.3445543287447865,0.05154832070352699,0.7476053639846744,1,552.0,13569.10525765493,4319.180350180017,2841.0060694208155,1.5202995856536663
3rd_ave_w_w_smith_st,3rd Ave W & W Smith St,47.641447,-122.360928,0.3497544088078955,0.05154832070352699,0.7533524904214559,1,552.0,13804.535556624764,4394.12014184932,2841.0060694208155,1.5466774918735502
40th_ave_ne_ne_46th_st,40th Ave NE & NE 46th St,47.661934,-122.284668,0.1375455908124683,0.019552811301337823,0.22270114942528735,0,210.0,5996.812640420218,1908.8447490376768,2841.0060694208155,0.6718904157170017
40th_ave_ne_ne_50th_st,40th Ave NE & NE 50th St,47.665093,-122.284698,0.17141067338366844,0.019552811301337823,0.3381226053639847,0,210.0,7530.032594270104,2396.883818042351,2841.0060694208155,0.8436743039169198
40th_ave_ne_ne_51st_st,40th Ave NE & NE 51st St,47.665886,-122.284897,0.1803042850003542,0.019459257180278793,0.3625478927203065,0,209.0,7959.248516637282,2533.507489439318,2841.0060694208155,0.8917641946311695
41st_ave_sw_sw_elmgrove_st,41st Ave SW & SW Elmgrove St,47.530949,-122.384583,0.14059821915607143,0.0012162035737674245,0.23659003831417624,0,14.0,7365.176085966782,2344.4083616476632,2841.0060694208155,0.8252035737908889
41st_ave_sw_sw_holden_st,41st Ave SW & SW Holden St,47.533852,-122.384552,0.15036339008388838,0.0012162035737674245,0.2662835249042146,0,14.0,7807.2879540776985,2485.136940066552,2841.0060694208155,0.8747383424538713
41st_ave_sw_sw_kenyon_st,41st Ave SW & SW Kenyon St,47.532436,-122.384567,0.14410565164441266,0.0012162035737674245,0.24952107279693486,0,14.0,7523.972848579121,2394.9549410811514,2841.0060694208155,0.8429953624032213
41st_ave_sw_sw_monroe_st,41st Ave SW & SW Monroe St,47.531307,-122.384781,0.14037166346859425,0.0012162035737674245,0.23563218390804597,0,14.0,7354.91892211762,2341.143404990268,2841.0060694208155,0.8240543482779492
41st_ave_sw_sw_portland_st,41st Ave SW & SW Portland St,47.532665,-122.384773,0.14429651449225636,0.0012162035737674245,0.25047892720306514,0,14.0,7532.614041942443,2397.7055183571224,2841.0060694208155,0.8439635325544845
41st_ave_sw_sw_rose_st,41st Ave SW & SW Rose St,47.529465,-122.38459,0.13904440608534563,0.0012162035737674245,0.22844827586206898,0,14.0,7294.828192983476,2322.015931838878,2841.0060694208155,0.8173217075570197
41st_ave_sw_sw_southern_st,41st Ave SW & SW Southern St,47.529716,-122.384796,0.13866170765990551,0.0012162035737674245,0.22701149425287356,0,14.0,7277.501766539423,2316.5007590094997,2841.0060694208155,0.8153804329892739
42nd_ave_e_e_lynn_st,42nd Ave E & E Lynn St,47.638863,-122.278534,0.06294458659170031,0.015062213490504257,0.03735632183908046,0,162.0,2939.8919783167166,935.7966810106333,2841.0060694208155,0.3293891875427814
42nd_ave_e_e_madison_st,42nd Ave E & E Madison St,47.635605,-122.278572,0.06247316055967366,0.015062213490504257,0.033045977011494254,0,162.0,2918.548466233205,929.0028301085683,2841.0060694208155,0.3269978336575537
42nd_ave_e_e_newton_st,42nd Ave E & E Newton St,47.636726,-122.278564,0.0624733057530613,0.015062213490504257,0.033524904214559385,0,162.0,2918.5550397709667,929.0049225306251,2841.0060694208155,0.32699857016497597
43rd_ave_e_e_blaine_st,43rd Ave E & E Blaine St,47.634884,-122.277046,0.0624792158611691,0.015062213490504257,0.034003831417624523,0,162.0,2918.8226161355374,929.0900947327771,2841.0060694208155,0.327028549756737
43rd_ave_e_e_lynn_st,43rd Ave E & E Lynn St,47.639088,-122.276993,0.06265384182979652,0.015062213490504257,0.034961685823754786,0,162.0,2926.7286951771875,931.6066778526848,2841.0060694208155,0.3279143567766498
43rd_ave_e_e_madison_st,43rd Ave E & E Madison St,47.636631,-122.277016,0.06247297566664204,0.015062213490504257,0.032567049808429116,0,162.0,2918.540095319453,929.0001655639647,2841.0060694208155,0.3269968957698694
44th_ave_sw_marine_view_dr_sw,44th Ave SW & Marine View Dr SW,47.510818,-122.388824,0.07827421775323937,0.002058190663298718,0.05890804597701149,0,23.0,4420.755812130885,1407.170279405713,2841.0060694208155,0.4953070303340067
44th_ave_sw_sw_100th_st,44th Ave SW & SW 100th St,47.5135,-122.388695,0.09094687593707593,0.002058190663298718,0.0871647509578544,0,23.0,4994.502306176085,1589.7994606235898,2841.0060694208155,0.5595903077207067
44th_ave_sw_sw_alaska_st_bay_5,44th Ave SW & SW Alaska St - Bay 5,47.561386,-122.388039,0.2918297270904808,0.000280662363177098,0.6561302681992337,0,4.0,14372.381927656936,4574.8712555824495,2841.0060694208155,1.6102997120717557
44th_ave_sw_sw_alaska_st_bay_6,44th Ave SW & SW Alaska St - Bay 6,47.561474,-122.388039,0.29800270240925864,0.002432407147534849,0.6685823754789272,0,27.0,14344.091030303303,4565.865983265778,2841.0060694208155,1.6071299644201755
45th_st_ne_roosevelt_way_ne,45th St NE & Roosevelt Way NE,47.66124,-122.317192,0.5723181818490761,0.0013097576948264572,0.8917624521072797,0,15.0,26889.95379553432,8559.33813214392,2841.0060694208155,3.012784176800044
49th_ave_sw_sw_charlestown_st,49th Ave SW & SW Charlestown St,47.57058,-122.394661,0.1870688955005645,0.000280662363177098,0.38026819923371646,0,4.0,9629.402280763521,3065.133944007771,2841.0060694208155,1.0788903188202787
49th_ave_sw_sw_hanford_st,49th Ave SW & SW Hanford St,47.575739,-122.394455,0.18100773193793848,0.0008419870895312938,0.3649425287356322,0,10.0,9233.161982739457,2939.0067398423,2841.0060694208155,1.034495058450003
49th_ave_sw_sw_hinds_st,49th Ave SW & SW Hinds St,47.573873500000005,-122.394733,0.1824514477393728,0.0008419870895312938,0.36973180076628354,0,10.0,9298.525292272032,2959.8125274602094,2841.0060694208155,1.0418184456971662
49th_ave_sw_sw_spokane_st,49th Ave SW & SW Spokane St,47.572076499999994,-122.39474899999999,0.18499533195476162,0.0008419870895312938,0.3759578544061303,0,10.0,9413.698023096398,2996.47314630039,2841.0060694208155,1.0547225430290155
49th_ave_sw_sw_stevens_st,49th Ave SW & SW Stevens St,47.577512999999996,-122.39418800000001,0.17865118691172563,0.0008419870895312938,0.3577586206896552,0,10.0,9126.470913885903,2905.045917858698,2841.0060694208155,1.022541257171949
4th_ave_cherry_st,4th Ave & Cherry St,47.604389,-122.33121799999999,0.5630845580025756,0.05210964542988119,0.8869731800766284,1,558.0,23450.097935271868,7464.398004775133,2841.0060694208155,2.6273784083456286
4th_ave_james_st,4th Ave & James St,47.603012,-122.329979,0.5215519055745327,0.04219290859762372,0.8659003831417624,1,452.0,21807.887784498318,6941.666278592539,2841.0060694208155,2.443383121672707
4th_ave_lenora_st,4th Ave & Lenora St,47.614151,-122.341728,0.7723174409390444,0.009355412105903266,0.9487547892720306,0,101.0,35575.65344187811,11324.082197998203,2841.0060694208155,3.985940867879525
